n,m,x,time_frame_pose_x
n_value,m_value,x_value,1728168308.8558743_13_hand_z_0.00602438859641552
n_value,m_value,x_value,1728168308.8558743_14_hand_x_0.40573179721832275
n_value,m_value,x_value,1728168308.8558743_14_hand_y_0.5659735798835754
n_value,m_value,x_value,1728168308.8558743_14_hand_z_0.0026278498116880655
n_value,m_value,x_value,1728168308.8558743_15_hand_x_0.41148945689201355
n_value,m_value,x_value,1728168308.8558743_15_hand_y_0.5287378430366516
n_value,m_value,x_value,1728168308.8558743_15_hand_z_-0.003800238249823451
n_value,m_value,x_value,1728168308.8558743_16_hand_x_0.4152960777282715
n_value,m_value,x_value,1728168308.8558743_16_hand_y_0.49707698822021484
n_value,m_value,x_value,1728168308.8558743_16_hand_z_-0.00848216749727726
n_value,m_value,x_value,1728168308.8558743_17_hand_x_0.4019832909107208
n_value,m_value,x_value,1728168308.8558743_17_hand_y_0.6225054860115051
n_value,m_value,x_value,1728168308.8558743_17_hand_z_-0.0066044870764017105
n_value,m_value,x_value,1728168308.8558743_18_hand_x_0.40555238723754883
n_value,m_value,x_value,1728168308.8558743_18_hand_y_0.578730046749115
n_value,m_value,x_value,1728168308.8558743_18_hand_z_-0.011386292055249214
n_value,m_value,x_value,1728168308.8558743_19_hand_x_0.4075859487056732
n_value,m_value,x_value,1728168308.8558743_19_hand_y_0.5498433709144592
n_value,m_value,x_value,1728168308.8558743_19_hand_z_-0.015586422756314278
n_value,m_value,x_value,1728168308.8558743_20_hand_x_0.40954750776290894
n_value,m_value,x_value,1728168308.8558743_20_hand_y_0.5244513750076294
n_value,m_value,x_value,1728168308.8558743_20_hand_z_-0.01883641444146633
n_value,m_value,x_value,1728168308.969087_0_pose_x_0.6156728267669678
n_value,m_value,x_value,1728168308.969087_0_pose_y_0.6416045427322388
n_value,m_value,x_value,1728168308.969087_0_pose_z_-0.49765586853027344
n_value,m_value,x_value,1728168308.969087_1_pose_x_0.6357995867729187
n_value,m_value,x_value,1728168308.969087_1_pose_y_0.6011412143707275
n_value,m_value,x_value,1728168308.969087_1_pose_z_-0.4681864380836487
n_value,m_value,x_value,1728168308.969087_2_pose_x_0.6473628878593445
n_value,m_value,x_value,1728168308.969087_2_pose_y_0.6027036309242249
n_value,m_value,x_value,1728168308.969087_2_pose_z_-0.4680629372596741
n_value,m_value,x_value,1728168308.969087_3_pose_x_0.6572939157485962
n_value,m_value,x_value,1728168308.969087_3_pose_y_0.60548996925354
n_value,m_value,x_value,1728168308.969087_3_pose_z_-0.4681335985660553
n_value,m_value,x_value,1728168308.969087_4_pose_x_0.602493941783905
n_value,m_value,x_value,1728168308.969087_4_pose_y_0.6011953353881836
n_value,m_value,x_value,1728168308.969087_4_pose_z_-0.4529758095741272
n_value,m_value,x_value,1728168308.969087_5_pose_x_0.5908553004264832
n_value,m_value,x_value,1728168308.969087_5_pose_y_0.6020403504371643
n_value,m_value,x_value,1728168308.969087_5_pose_z_-0.45249828696250916
n_value,m_value,x_value,1728168308.969087_6_pose_x_0.5795809626579285
n_value,m_value,x_value,1728168308.969087_6_pose_y_0.6030189394950867
n_value,m_value,x_value,1728168308.969087_6_pose_z_-0.45243319869041443
n_value,m_value,x_value,1728168308.969087_7_pose_x_0.6778609752655029
n_value,m_value,x_value,1728168308.969087_7_pose_y_0.6367244720458984
n_value,m_value,x_value,1728168308.969087_7_pose_z_-0.23736055195331573
n_value,m_value,x_value,1728168308.969087_8_pose_x_0.5677979588508606
n_value,m_value,x_value,1728168308.969087_8_pose_y_0.6283619403839111
n_value,m_value,x_value,1728168308.969087_8_pose_z_-0.15474441647529602
n_value,m_value,x_value,1728168308.969087_9_pose_x_0.6366016268730164
n_value,m_value,x_value,1728168308.969087_9_pose_y_0.6895695328712463
n_value,m_value,x_value,1728168308.969087_9_pose_z_-0.4145163893699646
n_value,m_value,x_value,1728168308.969087_10_pose_x_0.591884195804596
n_value,m_value,x_value,1728168308.969087_10_pose_y_0.6856100559234619
n_value,m_value,x_value,1728168308.969087_10_pose_z_-0.3907477557659149
n_value,m_value,x_value,1728168308.969087_11_pose_x_0.7688276767730713
n_value,m_value,x_value,1728168308.969087_11_pose_y_0.871839165687561
n_value,m_value,x_value,1728168308.969087_11_pose_z_-0.15831179916858673
n_value,m_value,x_value,1728168308.969087_12_pose_x_0.4880312383174896
n_value,m_value,x_value,1728168308.969087_12_pose_y_0.8501358032226562
n_value,m_value,x_value,1728168308.969087_12_pose_z_-0.08907156437635422
n_value,m_value,x_value,1728168308.969087_13_pose_x_0.8552811741828918
n_value,m_value,x_value,1728168308.969087_13_pose_y_1.1898704767227173
n_value,m_value,x_value,1728168308.969087_13_pose_z_-0.2632504999637604
n_value,m_value,x_value,1728168308.969087_14_pose_x_0.38096028566360474
n_value,m_value,x_value,1728168308.969087_14_pose_y_1.050873041152954
n_value,m_value,x_value,1728168308.969087_14_pose_z_-0.4756154417991638
n_value,m_value,x_value,1728168308.969087_15_pose_x_0.8640836477279663
n_value,m_value,x_value,1728168308.969087_15_pose_y_1.3934173583984375
n_value,m_value,x_value,1728168308.969087_15_pose_z_-0.4595412611961365
n_value,m_value,x_value,1728168308.969087_16_pose_x_0.4136217534542084
n_value,m_value,x_value,1728168308.969087_16_pose_y_0.7807790637016296
n_value,m_value,x_value,1728168308.969087_16_pose_z_-1.1355630159378052
n_value,m_value,x_value,1728168308.969087_17_pose_x_0.8875241279602051
n_value,m_value,x_value,1728168308.969087_17_pose_y_1.4654711484909058
n_value,m_value,x_value,1728168308.969087_17_pose_z_-0.5303267240524292
n_value,m_value,x_value,1728168308.969087_18_pose_x_0.3961936831474304
n_value,m_value,x_value,1728168308.969087_18_pose_y_0.6770487427711487
n_value,m_value,x_value,1728168308.969087_18_pose_z_-1.273867130279541
n_value,m_value,x_value,1728168308.969087_19_pose_x_0.8503530621528625
n_value,m_value,x_value,1728168308.969087_19_pose_y_1.4492743015289307
n_value,m_value,x_value,1728168308.969087_19_pose_z_-0.5563830137252808
n_value,m_value,x_value,1728168308.969087_20_pose_x_0.41280755400657654
n_value,m_value,x_value,1728168308.969087_20_pose_y_0.6589533090591431
n_value,m_value,x_value,1728168308.969087_20_pose_z_-1.2561917304992676
n_value,m_value,x_value,1728168308.969087_21_pose_x_0.8313258290290833
n_value,m_value,x_value,1728168308.969087_21_pose_y_1.4275046586990356
n_value,m_value,x_value,1728168308.969087_21_pose_z_-0.4832122325897217
n_value,m_value,x_value,1728168308.969087_22_pose_x_0.4283289313316345
n_value,m_value,x_value,1728168308.969087_22_pose_y_0.7107656002044678
n_value,m_value,x_value,1728168308.969087_22_pose_z_-1.1554558277130127
n_value,m_value,x_value,1728168308.969087_23_pose_x_0.7090981006622314
n_value,m_value,x_value,1728168308.969087_23_pose_y_1.4318137168884277
n_value,m_value,x_value,1728168308.969087_23_pose_z_-0.06393162161111832
n_value,m_value,x_value,1728168308.969087_24_pose_x_0.5006998181343079
n_value,m_value,x_value,1728168308.969087_24_pose_y_1.4126311540603638
n_value,m_value,x_value,1728168308.969087_24_pose_z_0.06770415604114532
n_value,m_value,x_value,1728168308.969087_25_pose_x_0.6793378591537476
n_value,m_value,x_value,1728168308.969087_25_pose_y_1.8870623111724854
n_value,m_value,x_value,1728168308.969087_25_pose_z_-0.09656624495983124
n_value,m_value,x_value,1728168308.969087_26_pose_x_0.48869115114212036
n_value,m_value,x_value,1728168308.969087_26_pose_y_1.8700387477874756
n_value,m_value,x_value,1728168308.969087_26_pose_z_0.16758081316947937
n_value,m_value,x_value,1728168308.969087_27_pose_x_0.6559501886367798
n_value,m_value,x_value,1728168308.969087_27_pose_y_2.2925522327423096
n_value,m_value,x_value,1728168308.969087_27_pose_z_0.24389031529426575
n_value,m_value,x_value,1728168308.969087_28_pose_x_0.4614601731300354
n_value,m_value,x_value,1728168308.969087_28_pose_y_2.2685892581939697
n_value,m_value,x_value,1728168308.969087_28_pose_z_0.5095158815383911
n_value,m_value,x_value,1728168308.969087_29_pose_x_0.6618147492408752
n_value,m_value,x_value,1728168308.969087_29_pose_y_2.3494057655334473
n_value,m_value,x_value,1728168308.969087_29_pose_z_0.2524203360080719
n_value,m_value,x_value,1728168308.969087_30_pose_x_0.4538637101650238
n_value,m_value,x_value,1728168308.969087_30_pose_y_2.3186488151550293
n_value,m_value,x_value,1728168308.969087_30_pose_z_0.534432053565979
n_value,m_value,x_value,1728168308.969087_31_pose_x_0.6140134334564209
n_value,m_value,x_value,1728168308.969087_31_pose_y_2.4109606742858887
n_value,m_value,x_value,1728168308.969087_31_pose_z_-0.1548324078321457
n_value,m_value,x_value,1728168308.969087_32_pose_x_0.47567829489707947
n_value,m_value,x_value,1728168308.969087_32_pose_y_2.408310890197754
n_value,m_value,x_value,1728168308.969087_32_pose_z_0.11195649206638336
n_value,m_value,x_value,1728168308.969087_0_hand_x_0.3955523669719696
n_value,m_value,x_value,1728168308.969087_0_hand_y_0.7587686777114868
n_value,m_value,x_value,1728168308.969087_0_hand_z_6.231763904906984e-08
n_value,m_value,x_value,1728168308.969087_1_hand_x_0.42082154750823975
n_value,m_value,x_value,1728168308.969087_1_hand_y_0.715173065662384
n_value,m_value,x_value,1728168308.969087_1_hand_z_0.0230476763099432
n_value,m_value,x_value,1728168308.969087_2_hand_x_0.42252787947654724
n_value,m_value,x_value,1728168308.969087_2_hand_y_0.6772733330726624
n_value,m_value,x_value,1728168308.969087_2_hand_z_0.03635542094707489
n_value,m_value,x_value,1728168308.969087_3_hand_x_0.4255187511444092
n_value,m_value,x_value,1728168308.969087_3_hand_y_0.6516344547271729
n_value,m_value,x_value,1728168308.969087_3_hand_z_0.04283280298113823
n_value,m_value,x_value,1728168308.969087_4_hand_x_0.4322938323020935
n_value,m_value,x_value,1728168308.969087_4_hand_y_0.6302180290222168
n_value,m_value,x_value,1728168308.969087_4_hand_z_0.04864675924181938
n_value,m_value,x_value,1728168308.969087_5_hand_x_0.3820580840110779
n_value,m_value,x_value,1728168308.969087_5_hand_y_0.6334424018859863
n_value,m_value,x_value,1728168308.969087_5_hand_z_0.04051246866583824
n_value,m_value,x_value,1728168308.969087_6_hand_x_0.3843936026096344
n_value,m_value,x_value,1728168308.969087_6_hand_y_0.5885149240493774
n_value,m_value,x_value,1728168308.969087_6_hand_z_0.0441528782248497
n_value,m_value,x_value,1728168308.969087_7_hand_x_0.3869454264640808
n_value,m_value,x_value,1728168308.969087_7_hand_y_0.5553236603736877
n_value,m_value,x_value,1728168308.969087_7_hand_z_0.04350050166249275
n_value,m_value,x_value,1728168308.969087_8_hand_x_0.38915979862213135
n_value,m_value,x_value,1728168308.969087_8_hand_y_0.527829647064209
n_value,m_value,x_value,1728168308.969087_8_hand_z_0.041497547179460526
n_value,m_value,x_value,1728168308.969087_9_hand_x_0.3772088885307312
n_value,m_value,x_value,1728168308.969087_9_hand_y_0.6327434182167053
n_value,m_value,x_value,1728168308.969087_9_hand_z_0.023158900439739227
n_value,m_value,x_value,1728168308.969087_10_hand_x_0.38157764077186584
n_value,m_value,x_value,1728168308.969087_10_hand_y_0.5788052678108215
n_value,m_value,x_value,1728168308.969087_10_hand_z_0.024117212742567062
n_value,m_value,x_value,1728168308.969087_11_hand_x_0.3865848481655121
n_value,m_value,x_value,1728168308.969087_11_hand_y_0.5418987274169922
n_value,m_value,x_value,1728168308.969087_11_hand_z_0.02100272662937641
n_value,m_value,x_value,1728168308.969087_12_hand_x_0.3912738263607025
n_value,m_value,x_value,1728168308.969087_12_hand_y_0.5111216306686401
n_value,m_value,x_value,1728168308.969087_12_hand_z_0.018272049725055695
n_value,m_value,x_value,1728168308.969087_13_hand_x_0.3761625289916992
n_value,m_value,x_value,1728168308.969087_13_hand_y_0.637051522731781
n_value,m_value,x_value,1728168308.969087_13_hand_z_0.004916480742394924
n_value,m_value,x_value,1728168308.969087_14_hand_x_0.3807215094566345
n_value,m_value,x_value,1728168308.969087_14_hand_y_0.5837159752845764
n_value,m_value,x_value,1728168308.969087_14_hand_z_0.0032696097623556852
n_value,m_value,x_value,1728168308.969087_15_hand_x_0.3863791823387146
n_value,m_value,x_value,1728168308.969087_15_hand_y_0.5472249388694763
n_value,m_value,x_value,1728168308.969087_15_hand_z_9.605421655578539e-05
n_value,m_value,x_value,1728168308.969087_16_hand_x_0.39026573300361633
n_value,m_value,x_value,1728168308.969087_16_hand_y_0.516679584980011
n_value,m_value,x_value,1728168308.969087_16_hand_z_-0.002419759752228856
n_value,m_value,x_value,1728168308.969087_17_hand_x_0.37955182790756226
n_value,m_value,x_value,1728168308.969087_17_hand_y_0.6448054313659668
n_value,m_value,x_value,1728168308.969087_17_hand_z_-0.012358392588794231
n_value,m_value,x_value,1728168308.969087_18_hand_x_0.38142669200897217
n_value,m_value,x_value,1728168308.969087_18_hand_y_0.5982393622398376
n_value,m_value,x_value,1728168308.969087_18_hand_z_-0.015826841816306114
n_value,m_value,x_value,1728168308.969087_19_hand_x_0.3831717073917389
n_value,m_value,x_value,1728168308.969087_19_hand_y_0.568938136100769
n_value,m_value,x_value,1728168308.969087_19_hand_z_-0.01779376156628132
n_value,m_value,x_value,1728168308.969087_20_hand_x_0.3853735327720642
n_value,m_value,x_value,1728168308.969087_20_hand_y_0.5435076951980591
n_value,m_value,x_value,1728168308.969087_20_hand_z_-0.01942056231200695
n_value,m_value,x_value,1728168309.110862_0_pose_x_0.6156755089759827
n_value,m_value,x_value,1728168309.110862_0_pose_y_0.641676127910614
n_value,m_value,x_value,1728168309.110862_0_pose_z_-0.49697041511535645
n_value,m_value,x_value,1728168309.110862_1_pose_x_0.6359760165214539
n_value,m_value,x_value,1728168309.110862_1_pose_y_0.6012609601020813
n_value,m_value,x_value,1728168309.110862_1_pose_z_-0.466636598110199
n_value,m_value,x_value,1728168309.110862_2_pose_x_0.6475648283958435
n_value,m_value,x_value,1728168309.110862_2_pose_y_0.6029268503189087
n_value,m_value,x_value,1728168309.110862_2_pose_z_-0.4664987623691559
n_value,m_value,x_value,1728168309.110862_3_pose_x_0.6574980020523071
n_value,m_value,x_value,1728168309.110862_3_pose_y_0.6058267951011658
n_value,m_value,x_value,1728168309.110862_3_pose_z_-0.4665544629096985
n_value,m_value,x_value,1728168309.110862_4_pose_x_0.6026860475540161
n_value,m_value,x_value,1728168309.110862_4_pose_y_0.6011854410171509
n_value,m_value,x_value,1728168309.110862_4_pose_z_-0.45152488350868225
n_value,m_value,x_value,1728168309.110862_5_pose_x_0.5910133719444275
n_value,m_value,x_value,1728168309.110862_5_pose_y_0.6020187139511108
n_value,m_value,x_value,1728168309.110862_5_pose_z_-0.45103639364242554
n_value,m_value,x_value,1728168309.110862_6_pose_x_0.5796868801116943
n_value,m_value,x_value,1728168309.110862_6_pose_y_0.6029941439628601
n_value,m_value,x_value,1728168309.110862_6_pose_z_-0.45098409056663513
n_value,m_value,x_value,1728168309.110862_7_pose_x_0.6784528493881226
n_value,m_value,x_value,1728168309.110862_7_pose_y_0.6371784806251526
n_value,m_value,x_value,1728168309.110862_7_pose_z_-0.2364209145307541
n_value,m_value,x_value,1728168309.110862_8_pose_x_0.5682303309440613
n_value,m_value,x_value,1728168309.110862_8_pose_y_0.6285029053688049
n_value,m_value,x_value,1728168309.110862_8_pose_z_-0.15398599207401276
n_value,m_value,x_value,1728168309.110862_9_pose_x_0.6365994215011597
n_value,m_value,x_value,1728168309.110862_9_pose_y_0.6896172761917114
n_value,m_value,x_value,1728168309.110862_9_pose_z_-0.4144827723503113
n_value,m_value,x_value,1728168309.110862_10_pose_x_0.5917260050773621
n_value,m_value,x_value,1728168309.110862_10_pose_y_0.6855228543281555
n_value,m_value,x_value,1728168309.110862_10_pose_z_-0.3907593786716461
n_value,m_value,x_value,1728168309.110862_11_pose_x_0.7690272927284241
n_value,m_value,x_value,1728168309.110862_11_pose_y_0.8719432353973389
n_value,m_value,x_value,1728168309.110862_11_pose_z_-0.15392403304576874
n_value,m_value,x_value,1728168309.110862_12_pose_x_0.4880707859992981
n_value,m_value,x_value,1728168309.110862_12_pose_y_0.8515008091926575
n_value,m_value,x_value,1728168309.110862_12_pose_z_-0.08170284330844879
n_value,m_value,x_value,1728168309.110862_13_pose_x_0.8542977571487427
n_value,m_value,x_value,1728168309.110862_13_pose_y_1.1898466348648071
n_value,m_value,x_value,1728168309.110862_13_pose_z_-0.2512706220149994
n_value,m_value,x_value,1728168309.110862_14_pose_x_0.38000229001045227
n_value,m_value,x_value,1728168309.110862_14_pose_y_1.0583635568618774
n_value,m_value,x_value,1728168309.110862_14_pose_z_-0.43346357345581055
n_value,m_value,x_value,1728168309.110862_15_pose_x_0.8703492283821106
n_value,m_value,x_value,1728168309.110862_15_pose_y_1.386515498161316
n_value,m_value,x_value,1728168309.110862_15_pose_z_-0.4472205638885498
n_value,m_value,x_value,1728168309.110862_16_pose_x_0.404851496219635
n_value,m_value,x_value,1728168309.110862_16_pose_y_0.7854598164558411
n_value,m_value,x_value,1728168309.110862_16_pose_z_-1.1064094305038452
n_value,m_value,x_value,1728168309.110862_17_pose_x_0.8964248895645142
n_value,m_value,x_value,1728168309.110862_17_pose_y_1.4531505107879639
n_value,m_value,x_value,1728168309.110862_17_pose_z_-0.5195646286010742
n_value,m_value,x_value,1728168309.110862_18_pose_x_0.38876256346702576
n_value,m_value,x_value,1728168309.110862_18_pose_y_0.6847451329231262
n_value,m_value,x_value,1728168309.110862_18_pose_z_-1.239811658859253
n_value,m_value,x_value,1728168309.110862_19_pose_x_0.8630731701850891
n_value,m_value,x_value,1728168309.110862_19_pose_y_1.4356950521469116
n_value,m_value,x_value,1728168309.110862_19_pose_z_-0.5506035089492798
n_value,m_value,x_value,1728168309.110862_20_pose_x_0.4074487090110779
n_value,m_value,x_value,1728168309.110862_20_pose_y_0.6664523482322693
n_value,m_value,x_value,1728168309.110862_20_pose_z_-1.2122124433517456
n_value,m_value,x_value,1728168309.110862_21_pose_x_0.8424296379089355
n_value,m_value,x_value,1728168309.110862_21_pose_y_1.4154528379440308
n_value,m_value,x_value,1728168309.110862_21_pose_z_-0.4742961823940277
n_value,m_value,x_value,1728168309.110862_22_pose_x_0.42092615365982056
n_value,m_value,x_value,1728168309.110862_22_pose_y_0.7158492803573608
n_value,m_value,x_value,1728168309.110862_22_pose_z_-1.1187397241592407
n_value,m_value,x_value,1728168309.110862_23_pose_x_0.7088872790336609
n_value,m_value,x_value,1728168309.110862_23_pose_y_1.4313865900039673
n_value,m_value,x_value,1728168309.110862_23_pose_z_-0.06291569769382477
n_value,m_value,x_value,1728168309.110862_24_pose_x_0.5007361173629761
n_value,m_value,x_value,1728168309.110862_24_pose_y_1.4124921560287476
n_value,m_value,x_value,1728168309.110862_24_pose_z_0.06667004525661469
n_value,m_value,x_value,1728168309.110862_25_pose_x_0.6788323521614075
n_value,m_value,x_value,1728168309.110862_25_pose_y_1.886936068534851
n_value,m_value,x_value,1728168309.110862_25_pose_z_-0.13197000324726105
n_value,m_value,x_value,1728168309.110862_26_pose_x_0.48808273673057556
n_value,m_value,x_value,1728168309.110862_26_pose_y_1.8708038330078125
n_value,m_value,x_value,1728168309.110862_26_pose_z_0.15054289996623993
n_value,m_value,x_value,1728168309.110862_27_pose_x_0.6556092500686646
n_value,m_value,x_value,1728168309.110862_27_pose_y_2.2928006649017334
n_value,m_value,x_value,1728168309.110862_27_pose_z_0.18323932588100433
n_value,m_value,x_value,1728168309.110862_28_pose_x_0.46115320920944214
n_value,m_value,x_value,1728168309.110862_28_pose_y_2.272080183029175
n_value,m_value,x_value,1728168309.110862_28_pose_z_0.44087356328964233
n_value,m_value,x_value,1728168309.110862_29_pose_x_0.6612632274627686
n_value,m_value,x_value,1728168309.110862_29_pose_y_2.350200653076172
n_value,m_value,x_value,1728168309.110862_29_pose_z_0.1894855499267578
n_value,m_value,x_value,1728168309.110862_30_pose_x_0.4535892605781555
n_value,m_value,x_value,1728168309.110862_30_pose_y_2.323333501815796
n_value,m_value,x_value,1728168309.110862_30_pose_z_0.45951539278030396
n_value,m_value,x_value,1728168309.110862_31_pose_x_0.6143038272857666
n_value,m_value,x_value,1728168309.110862_31_pose_y_2.411027431488037
n_value,m_value,x_value,1728168309.110862_31_pose_z_-0.22043728828430176
n_value,m_value,x_value,1728168309.110862_32_pose_x_0.4762154221534729
n_value,m_value,x_value,1728168309.110862_32_pose_y_2.4100959300994873
n_value,m_value,x_value,1728168309.110862_32_pose_z_0.028305038809776306
n_value,m_value,x_value,1728168309.110862_0_hand_x_0.38973915576934814
n_value,m_value,x_value,1728168309.110862_0_hand_y_0.7670004367828369
n_value,m_value,x_value,1728168309.110862_0_hand_z_9.433625791643863e-08
n_value,m_value,x_value,1728168309.110862_1_hand_x_0.4194759130477905
n_value,m_value,x_value,1728168309.110862_1_hand_y_0.7272913455963135
n_value,m_value,x_value,1728168309.110862_1_hand_z_0.01739639602601528
n_value,m_value,x_value,1728168309.110862_2_hand_x_0.4219200015068054
n_value,m_value,x_value,1728168309.110862_2_hand_y_0.6840634346008301
n_value,m_value,x_value,1728168309.110862_2_hand_z_0.02892727591097355
n_value,m_value,x_value,1728168309.110862_3_hand_x_0.42432522773742676
n_value,m_value,x_value,1728168309.110862_3_hand_y_0.6557630300521851
n_value,m_value,x_value,1728168309.110862_3_hand_z_0.035148411989212036
n_value,m_value,x_value,1728168309.110862_4_hand_x_0.4322657287120819
n_value,m_value,x_value,1728168309.110862_4_hand_y_0.6320618987083435
n_value,m_value,x_value,1728168309.110862_4_hand_z_0.041190724819898605
n_value,m_value,x_value,1728168309.110862_5_hand_x_0.3778722286224365
n_value,m_value,x_value,1728168309.110862_5_hand_y_0.6423711180686951
n_value,m_value,x_value,1728168309.110862_5_hand_z_0.033275872468948364
n_value,m_value,x_value,1728168309.110862_6_hand_x_0.3807474970817566
n_value,m_value,x_value,1728168309.110862_6_hand_y_0.5950106978416443
n_value,m_value,x_value,1728168309.110862_6_hand_z_0.035545047372579575
n_value,m_value,x_value,1728168309.110862_7_hand_x_0.384215384721756
n_value,m_value,x_value,1728168309.110862_7_hand_y_0.5597533583641052
n_value,m_value,x_value,1728168309.110862_7_hand_z_0.034375641494989395
n_value,m_value,x_value,1728168309.110862_8_hand_x_0.3869674503803253
n_value,m_value,x_value,1728168309.110862_8_hand_y_0.5317602157592773
n_value,m_value,x_value,1728168309.110862_8_hand_z_0.03227034956216812
n_value,m_value,x_value,1728168309.110862_9_hand_x_0.3721340596675873
n_value,m_value,x_value,1728168309.110862_9_hand_y_0.6417524218559265
n_value,m_value,x_value,1728168309.110862_9_hand_z_0.019681205973029137
n_value,m_value,x_value,1728168309.110862_10_hand_x_0.3777986764907837
n_value,m_value,x_value,1728168309.110862_10_hand_y_0.5846231579780579
n_value,m_value,x_value,1728168309.110862_10_hand_z_0.01909841038286686
n_value,m_value,x_value,1728168309.110862_11_hand_x_0.38376373052597046
n_value,m_value,x_value,1728168309.110862_11_hand_y_0.5458648204803467
n_value,m_value,x_value,1728168309.110862_11_hand_z_0.015411019325256348
n_value,m_value,x_value,1728168309.110862_12_hand_x_0.38853830099105835
n_value,m_value,x_value,1728168309.110862_12_hand_y_0.5138384699821472
n_value,m_value,x_value,1728168309.110862_12_hand_z_0.012661293148994446
n_value,m_value,x_value,1728168309.110862_13_hand_x_0.3723781406879425
n_value,m_value,x_value,1728168309.110862_13_hand_y_0.6451205015182495
n_value,m_value,x_value,1728168309.110862_13_hand_z_0.005174704827368259
n_value,m_value,x_value,1728168309.110862_14_hand_x_0.37814170122146606
n_value,m_value,x_value,1728168309.110862_14_hand_y_0.5885770320892334
n_value,m_value,x_value,1728168309.110862_14_hand_z_0.002054442185908556
n_value,m_value,x_value,1728168309.110862_15_hand_x_0.3836502730846405
n_value,m_value,x_value,1728168309.110862_15_hand_y_0.549700140953064
n_value,m_value,x_value,1728168309.110862_15_hand_z_-0.0022547957487404346
n_value,m_value,x_value,1728168309.110862_16_hand_x_0.38681504130363464
n_value,m_value,x_value,1728168309.110862_16_hand_y_0.517919659614563
n_value,m_value,x_value,1728168309.110862_16_hand_z_-0.005041762720793486
n_value,m_value,x_value,1728168309.110862_17_hand_x_0.3780643343925476
n_value,m_value,x_value,1728168309.110862_17_hand_y_0.6503332257270813
n_value,m_value,x_value,1728168309.110862_17_hand_z_-0.008583121933043003
n_value,m_value,x_value,1728168309.110862_18_hand_x_0.3804086744785309
n_value,m_value,x_value,1728168309.110862_18_hand_y_0.6025948524475098
n_value,m_value,x_value,1728168309.110862_18_hand_z_-0.01253452617675066
n_value,m_value,x_value,1728168309.110862_19_hand_x_0.38147053122520447
n_value,m_value,x_value,1728168309.110862_19_hand_y_0.5711043477058411
n_value,m_value,x_value,1728168309.110862_19_hand_z_-0.015193181112408638
n_value,m_value,x_value,1728168309.110862_20_hand_x_0.38260987401008606
n_value,m_value,x_value,1728168309.110862_20_hand_y_0.5447943806648254
n_value,m_value,x_value,1728168309.110862_20_hand_z_-0.017096979543566704
n_value,m_value,x_value,1728168309.2315853_0_pose_x_0.6156068444252014
n_value,m_value,x_value,1728168309.2315853_0_pose_y_0.6430288553237915
n_value,m_value,x_value,1728168309.2315853_0_pose_z_-0.49666333198547363
n_value,m_value,x_value,1728168309.2315853_1_pose_x_0.6359832286834717
n_value,m_value,x_value,1728168309.2315853_1_pose_y_0.6025372743606567
n_value,m_value,x_value,1728168309.2315853_1_pose_z_-0.4656372666358948
n_value,m_value,x_value,1728168309.2315853_2_pose_x_0.6475761532783508
n_value,m_value,x_value,1728168309.2315853_2_pose_y_0.6040514707565308
n_value,m_value,x_value,1728168309.2315853_2_pose_z_-0.4654932916164398
n_value,m_value,x_value,1728168309.2315853_3_pose_x_0.6575384140014648
n_value,m_value,x_value,1728168309.2315853_3_pose_y_0.6067777276039124
n_value,m_value,x_value,1728168309.2315853_3_pose_z_-0.4655352234840393
n_value,m_value,x_value,1728168309.2315853_4_pose_x_0.6027246713638306
n_value,m_value,x_value,1728168309.2315853_4_pose_y_0.6025694012641907
n_value,m_value,x_value,1728168309.2315853_4_pose_z_-0.4505937993526459
n_value,m_value,x_value,1728168309.2315853_5_pose_x_0.591093122959137
n_value,m_value,x_value,1728168309.2315853_5_pose_y_0.6032447218894958
n_value,m_value,x_value,1728168309.2315853_5_pose_z_-0.45010074973106384
n_value,m_value,x_value,1728168309.2315853_6_pose_x_0.5798368453979492
n_value,m_value,x_value,1728168309.2315853_6_pose_y_0.6039677858352661
n_value,m_value,x_value,1728168309.2315853_6_pose_z_-0.4500601887702942
n_value,m_value,x_value,1728168309.2315853_7_pose_x_0.6785820722579956
n_value,m_value,x_value,1728168309.2315853_7_pose_y_0.6375774145126343
n_value,m_value,x_value,1728168309.2315853_7_pose_z_-0.23568367958068848
n_value,m_value,x_value,1728168309.2315853_8_pose_x_0.5688269734382629
n_value,m_value,x_value,1728168309.2315853_8_pose_y_0.6288926601409912
n_value,m_value,x_value,1728168309.2315853_8_pose_z_-0.15351293981075287
n_value,m_value,x_value,1728168309.2315853_9_pose_x_0.6365523934364319
n_value,m_value,x_value,1728168309.2315853_9_pose_y_0.6910192966461182
n_value,m_value,x_value,1728168309.2315853_9_pose_z_-0.41404613852500916
n_value,m_value,x_value,1728168309.2315853_10_pose_x_0.5917078256607056
n_value,m_value,x_value,1728168309.2315853_10_pose_y_0.6859773397445679
n_value,m_value,x_value,1728168309.2315853_10_pose_z_-0.3906669020652771
n_value,m_value,x_value,1728168309.2315853_11_pose_x_0.7689881920814514
n_value,m_value,x_value,1728168309.2315853_11_pose_y_0.8723872303962708
n_value,m_value,x_value,1728168309.2315853_11_pose_z_-0.15180650353431702
n_value,m_value,x_value,1728168309.2315853_12_pose_x_0.4906671643257141
n_value,m_value,x_value,1728168309.2315853_12_pose_y_0.8511803150177002
